Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"Mark A. Deka, Niaz Morshed",Mapping Disease Transmission Risk of Nipah Virus in South and Southeast Asia,2018,Tropical Medicine and Infectious Disease,http://dx.doi.org/10.3390/tropicalmed3020057,10.3390/tropicalmed3020057,0.8848,0.94282,0.89288,0.89972,0.49048,0.93964,0.47692,0.48884,0.4994,0.4999,0.48702,0.95726,0.49746,0.95728,0.95416,0.95816,0.9617,0.94616,0.481,0.49776,0.98478,0.49996,0.5,0.97302,0.96178,0.46002,0.48984,0.9835,0.48278,0.8071,0.484,0.6945861538461539,0.7573057142857141,0.9674,0.47492999999999996,0.73314,0.8071,0.6555133333333333,0.96228,0.977,0.9808,0.45966,0.96552,0.8071,0.9698,0.908283,0.995
"Hyunwoo Yoon, Yuri Jang, Phillip W. Vaughan, Michael Garcia",Older Adults’ Internet Use for Health Information: Digital Divide by Race/Ethnicity and Socioeconomic Status,2018,Journal of Applied Gerontology,http://dx.doi.org/10.1177/0733464818770772,10.1177/0733464818770772,0.99556,0.99356,0.9941,0.59244,0.49048,0.99848,0.47692,0.48884,0.4994,0.4999,0.48702,0.99462,0.49746,0.99468,0.99486,0.99158,0.95084,0.46874,0.481,0.49776,0.9919,0.49996,0.5,0.99856,0.99804,0.46002,0.48984,0.99906,0.99888,0.7676,0.484,0.6929153846153847,0.6981399999999999,0.9983,0.47492999999999996,0.9989699999999999,0.7676,0.6578866666666666,0.96068,0.93444,0.9986,0.45966,0.99952,0.7676,0.98118,0.9070009999999998,0.99496
"LAWRENCE D. BROWN, ANDREW C. CALL, MICHAEL B. CLEMENT, NATHAN Y. SHARP",Inside the “Black Box” of Sell‐Side Financial Analysts,2015,Journal of Accounting Research,http://dx.doi.org/10.1111/1475-679x.12067,10.1111/1475-679x.12067,0.9988,0.99796,0.99716,0.99852,0.99766,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99828,0.49746,0.99828,0.90738,0.89628,0.87934,0.46874,0.481,0.49776,0.98786,0.49996,0.5,0.47926,0.95534,0.46002,0.48984,0.99622,0.98934,0.82824,0.484,0.7140461538461538,0.6618142857142857,0.7173,0.47492999999999996,0.99278,0.82824,0.65654,0.97944,0.87756,0.9375,0.45966,0.996,0.82824,0.97458,0.9069330000000001,0.99492
"Elisabet Børsheim, Kevin D. Tipton, Steven E. Wolf, Robert R. Wolfe",Essential amino acids and muscle protein recovery from resistance exercise,2002,American Journal of Physiology-Endocrinology and Metabolism,http://dx.doi.org/10.1152/ajpendo.00466.2001,10.1152/ajpendo.00466.2001,0.96904,0.96812,0.97404,0.9666,0.49048,0.98138,0.47692,0.48884,0.4994,0.4999,0.48702,0.97462,0.49746,0.97456,0.898,0.90126,0.88434,0.9545,0.96734,0.998,0.97564,0.49996,0.5,0.47926,0.47158,0.96034,0.98298,0.45314,0.96898,0.60836,0.484,0.7137953846153846,0.8007714285714285,0.47542,0.97166,0.71106,0.60836,0.8192133333333333,0.97912,0.99176,0.46408,0.98566,0.92756,0.60836,0.99532,0.9066500000000002,0.99488
"Hui Liu, Corinne Reczek, Dustin Brown",Same-Sex Cohabitors and Health,2013,Journal of Health and Social Behavior,http://dx.doi.org/10.1177/0022146512468280,10.1177/0022146512468280,0.9183,0.89936,0.91982,0.93024,0.49048,0.96882,0.47692,0.48884,0.4994,0.4999,0.48702,0.91564,0.49746,0.91588,0.95342,0.95534,0.91632,0.46874,0.96734,0.49776,0.97564,0.49996,0.5,0.99058,0.47158,0.46002,0.48984,0.96554,0.98568,0.83478,0.484,0.6915215384615383,0.7515885714285713,0.73108,0.47492999999999996,0.97561,0.83478,0.6524666666666666,0.95892,0.97364,0.95856,0.45966,0.98626,0.83478,0.95196,0.9066089999999999,0.99484
"Derek A. Kreager, Shannon E. Cavanagh, John Yen, Mo Yu",“Where Have All the Good Men Gone?” Gendered Interactions in Online Dating,2014,Journal of Marriage and Family,http://dx.doi.org/10.1111/jomf.12072,10.1111/jomf.12072,0.85672,0.94538,0.8424,0.8782,0.99148,0.74038,0.47692,0.48884,0.4994,0.4999,0.48702,0.95802,0.49746,0.95798,0.96362,0.95902,0.95674,0.94786,0.481,0.49776,0.48296,0.49996,0.5,0.97514,0.47158,0.46002,0.48984,0.45314,0.98766,0.70058,0.99098,0.7125676923076925,0.7583142857142856,0.72336,0.47492999999999996,0.7203999999999999,0.70058,0.6572333333333333,0.9784,0.97756,0.94888,0.45966,0.94798,0.70058,0.97842,0.9065580000000001,0.9948
"François Modave, Navkiran K. Shokar, Eribeth Peñaranda, Norma Nguyen",Analysis of the Accuracy of Weight Loss Information Search Engine Results on the Internet,2014,American Journal of Public Health,http://dx.doi.org/10.2105/ajph.2014.302070,10.2105/ajph.2014.302070,0.8672,0.8701,0.8617,0.88114,0.49048,0.94084,0.47692,0.48884,0.4994,0.4999,0.48702,0.90792,0.49746,0.90812,0.94928,0.9453,0.92292,0.46874,0.9943,0.49776,0.97718,0.49996,0.5,0.97958,0.96434,0.46002,0.48984,0.98102,0.98766,0.90268,0.484,0.67768,0.7543571428571428,0.9719599999999999,0.47492999999999996,0.98434,0.90268,0.65298,0.94544,0.97502,0.98408,0.45966,0.99102,0.90268,0.95446,0.906555,0.99476
"A. Dean Sherry, Mark Woods",Chemical Exchange Saturation Transfer Contrast Agents for Magnetic Resonance Imaging,2008,Annual Review of Biomedical Engineering,http://dx.doi.org/10.1146/annurev.bioeng.9.060906.151929,10.1146/annurev.bioeng.9.060906.151929,0.98474,0.95336,0.9828,0.98522,0.49048,0.99624,0.96418,0.48884,0.4994,0.4999,0.98268,0.95684,0.49746,0.957,0.89558,0.90202,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.9929,0.98856,0.92326,0.48278,0.88178,0.9856,0.7888000000000001,0.5917114285714286,0.47542,0.99073,0.70302,0.88178,0.65544,0.99848,0.77264,0.46408,0.9956,0.91188,0.88178,0.96848,0.9061730000000001,0.99472
"M. J. Fried, G. A. Catania, T. C. Bartholomaus, D. Duncan, M. Davis, L. A. Stearns, J. Nash, E. Shroyer, D. Sutherland",Distributed subglacial discharge drives significant submarine melt at a Greenland tidewater glacier,2015,Geophysical Research Letters,http://dx.doi.org/10.1002/2015gl065806,10.1002/2015gl065806,0.96926,0.95276,0.9678,0.97344,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.99782,0.9625,0.49746,0.96334,0.96844,0.97104,0.87934,0.46874,0.481,0.49776,0.9919,0.49996,0.5,0.99548,0.97868,0.46002,0.48984,0.97262,0.48278,0.81884,0.484,0.7012200000000001,0.6812171428571429,0.98708,0.47492999999999996,0.7277,0.81884,0.6578866666666666,0.96852,0.90696,0.99312,0.45966,0.95858,0.81884,0.98118,0.906093,0.99468
"Paul L. Hess, Jason S. Reingold, Jennifer Jones, Melissa A. Fellman, Premere Knowles, Joseph E. Ravenell, Stacey Kim, Jamie Raju, Erica Ruger, Sharonda Clark, Chibuike Okoro, Ore Ogunji, Patricia Knowles, David Leonard, Ruth P. Wilson, Robert W. Haley, Keith C. Ferdinand, Anne Freeman, Ronald G. Victor","Barbershops as Hypertension Detection, Referral, and Follow-Up Centers for Black Men",2007,Hypertension,http://dx.doi.org/10.1161/hypertensionaha.106.080432,10.1161/hypertensionaha.106.080432,0.88534,0.66338,0.88962,0.90862,0.49048,0.97372,0.47692,0.48884,0.4994,0.4999,0.98136,0.80336,0.49746,0.80462,0.89776,0.90246,0.87316,0.9677,0.481,0.49776,0.9793,0.49996,0.5,0.98266,0.96886,0.46002,0.48984,0.98516,0.9759,0.78482,0.484,0.6905907692307692,0.7317199999999999,0.97576,0.47492999999999996,0.98053,0.78482,0.6536866666666666,0.95798,0.96238,0.98678,0.45966,0.98902,0.78482,0.95814,0.9059220000000001,0.99462
"Paul L. Hess, Jason S. Reingold, Jennifer Jones, Melissa A. Fellman, Premere Knowles, Joseph E. Ravenell, Stacey Kim, Jamie Raju, Erica Ruger, Sharonda Clark, Chibuike Okoro, Ore Ogunji, Patricia Knowles, David Leonard, Ruth P. Wilson, Robert W. Haley, Keith C. Ferdinand, Anne Freeman, Ronald G. Victor","Barbershops as Hypertension Detection, Referral, and Follow-Up Centers for Black Men",2007,Hypertension,http://dx.doi.org/10.1161/hypertensionaha.106.080432,10.1161/hypertensionaha.106.080432,0.88534,0.66338,0.88962,0.90862,0.49048,0.97372,0.47692,0.48884,0.4994,0.4999,0.98136,0.80336,0.49746,0.80462,0.89776,0.90246,0.87316,0.9677,0.481,0.49776,0.9793,0.49996,0.5,0.98266,0.96886,0.46002,0.48984,0.98516,0.9759,0.78482,0.484,0.6905907692307692,0.7317199999999999,0.97576,0.47492999999999996,0.98053,0.78482,0.6536866666666666,0.95798,0.96238,0.98678,0.45966,0.98902,0.78482,0.95814,0.9059220000000001,0.99462
"C. Alex McMahan, Samuel S. Gidding, Gray T. Malcom, Richard E. Tracy, Jack P. Strong, Henry C. McGill",Pathobiological Determinants of Atherosclerosis in Youth Risk Scores Are Associated With Early and Advanced Atherosclerosis,2006,Pediatrics,http://dx.doi.org/10.1542/peds.2006-0970,10.1542/peds.2006-0970,0.93772,0.87908,0.9377,0.9492,0.49048,0.9587,0.47692,0.48884,0.4994,0.4999,0.48702,0.91372,0.49746,0.91394,0.92438,0.92714,0.8236,0.46874,0.96298,0.99888,0.96868,0.49996,0.5,0.97642,0.95534,0.46002,0.48984,0.947,0.98934,0.75562,0.99626,0.69172,0.7295428571428572,0.96588,0.47492999999999996,0.96817,0.75562,0.98794,0.9592,0.96092,0.9801,0.45966,0.98258,0.75562,0.99936,0.9056750000000001,0.99456
"Donald O. Mutti, John R. Hayes, G. Lynn Mitchell, Lisa A. Jones, Melvin L. Moeschberger, Susan A. Cotter, Robert N. Kleinstein, Ruth E. Manny, J. Daniel Twelker, Karla Zadnik","Refractive Error, Axial Length, and Relative Peripheral Refractive Error before and after the Onset of Myopia",2007,Investigative Opthalmology &amp; Visual Science,http://dx.doi.org/10.1167/iovs.06-0562,10.1167/iovs.06-0562,0.9868,0.97844,0.98964,0.9476,0.49048,0.99556,0.47692,0.48884,0.4994,0.4999,0.48702,0.97688,0.49746,0.97688,0.80448,0.8101,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94716,0.96768,0.48984,0.94928,0.48278,0.2003,0.9741,0.7157707692307691,0.5655657142857143,0.71321,0.72876,0.7160299999999999,0.2003,0.6516066666666667,0.98064,0.7477,0.9308,0.9591,0.9382,0.2003,0.94738,0.9052839999999999,0.99452
"John C. Besley, Anthony Dudo, Shupei Yuan, Frank Lawrence",Understanding Scientists’ Willingness to Engage,2018,Science Communication,http://dx.doi.org/10.1177/1075547018786561,10.1177/1075547018786561,0.98094,0.98738,0.98198,0.98552,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98946,0.49746,0.98942,0.98054,0.98234,0.95708,0.95516,0.481,0.49776,0.9944,0.49996,0.5,0.99574,0.99816,0.46002,0.48984,0.9835,0.9947,0.87658,0.484,0.6706907692307692,0.7651542857142857,0.99695,0.47492999999999996,0.9891000000000001,0.87658,0.65872,0.93764,0.98116,0.99748,0.45966,0.99378,0.87658,0.98574,0.905144,0.99448
"Russell B. Toomey, Caitlin Ryan, Rafael M. Diaz, Stephen T. Russell",Coping With Sexual Orientation–Related Minority Stress,2017,Journal of Homosexuality,http://dx.doi.org/10.1080/00918369.2017.1321888,10.1080/00918369.2017.1321888,0.95588,0.9846,0.96274,0.82486,0.49048,0.97086,0.47692,0.48884,0.4994,0.4999,0.48702,0.98706,0.49746,0.987,0.96652,0.96904,0.92182,0.46874,0.481,0.49776,0.98244,0.49996,0.5,0.99432,0.97794,0.46002,0.48984,0.9578,0.48278,0.75452,0.9876,0.7043953846153846,0.6867257142857143,0.98613,0.47492999999999996,0.72029,0.75452,0.8226,0.97116,0.91388,0.9928,0.45966,0.94644,0.75452,0.99668,0.9044180000000002,0.99444
"David T. Allen, David W. Sullivan, Daniel Zavala-Araiza, Adam P. Pacsi, Matthew Harrison, Kindal Keen, Matthew P. Fraser, A. Daniel Hill, Brian K. Lamb, Robert F. Sawyer, John H. Seinfeld",Methane Emissions from Process Equipment at Natural Gas Production Sites in the United States: Liquid Unloadings,2014,Environmental Science &amp; Technology,http://dx.doi.org/10.1021/es504016r,10.1021/es504016r,0.93796,0.9095,0.93908,0.9488,0.49048,0.88904,0.47692,0.48884,0.4994,0.4999,0.48702,0.93284,0.49746,0.93306,0.89656,0.89072,0.88906,0.97662,0.9694,0.49776,0.48296,0.49996,0.5,0.47926,0.95366,0.95136,0.99362,0.99952,0.98766,0.2003,0.484,0.6917184615384614,0.8031885714285714,0.71646,0.97249,0.99359,0.2003,0.48824,0.95916,0.99216,0.93566,0.98614,0.99648,0.2003,0.46854,0.904066,0.9944
"Xuesong Li, Weiwei Cai, Luigi Colombo, Rodney S. Ruoff",Evolution of Graphene Growth on Ni and Cu by Carbon Isotope Labeling,2009,Nano Letters,http://dx.doi.org/10.1021/nl902515k,10.1021/nl902515k,0.999,0.99856,0.99904,0.99912,0.49048,0.99216,0.47692,0.48884,0.4994,0.4999,0.48702,0.99876,0.49746,0.9988,0.92952,0.93644,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.96222,0.94842,0.99698,0.99572,0.45314,0.48278,0.85004,0.97632,0.7251123076923076,0.6014771428571429,0.95532,0.9963500000000001,0.46796,0.85004,0.6523466666666667,0.98628,0.7852,0.97496,0.99882,0.4492,0.85004,0.95088,0.9040040000000001,0.99436
"Ferdinandos Skoulidis, Lauren A. Byers, Lixia Diao, Vassiliki A. Papadimitrakopoulou, Pan Tong, Julie Izzo, Carmen Behrens, Humam Kadara, Edwin R. Parra, Jaime Rodriguez Canales, Jianjun Zhang, Uma Giri, Jayanthi Gudikote, Maria A. Cortez, Chao Yang, Youhong Fan, Michael Peyton, Luc Girard, Kevin R. Coombes, Carlo Toniatti, Timothy P. Heffernan, Murim Choi, Garrett M. Frampton, Vincent Miller, John N. Weinstein, Roy S. Herbst, Kwok-Kin Wong, Jianhua Zhang, Padmanee Sharma, Gordon B. Mills, Waun K. Hong, John D. Minna, James P. Allison, Andrew Futreal, Jing Wang, Ignacio I. Wistuba, John V. Heymach","Co-occurring Genomic Alterations Define Major Subsets of <i>KRAS</i>-Mutant Lung Adenocarcinoma with Distinct Biology, Immune Profiles, and Therapeutic Vulnerabilities",2015,Cancer Discovery,http://dx.doi.org/10.1158/2159-8290.cd-14-1236,10.1158/2159-8290.cd-14-1236,0.99836,0.99568,0.9982,0.99756,0.49048,0.99972,0.47692,0.48884,0.4994,0.4999,0.99312,0.9964,0.49746,0.99644,0.94478,0.94652,0.91902,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.96768,0.95534,0.99546,0.99924,0.45314,0.48278,0.9787,0.484,0.7638553846153845,0.6800028571428571,0.96151,0.99735,0.46796,0.9787,0.48824,0.99672,0.9054,0.97742,0.9992,0.4492,0.9787,0.46854,0.903844,0.99432
"Barjinder Singh, Doan E. Winkel, T. T. Selvarajan",Managing diversity at work: Does psychological safety hold the key to racial differences in employee performance?,2013,Journal of Occupational and Organizational Psychology,http://dx.doi.org/10.1111/joop.12015,10.1111/joop.12015,0.96468,0.992,0.96864,0.96924,0.9966,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99376,0.49746,0.99372,0.90738,0.8987,0.8697,0.46874,0.481,0.49776,0.97564,0.49996,0.5,0.9834,0.95248,0.46002,0.48984,0.98882,0.48278,0.79918,0.484,0.7083615384615384,0.6607828571428571,0.96794,0.47492999999999996,0.7358,0.79918,0.6524666666666666,0.97492,0.87432,0.98144,0.45966,0.9682,0.79918,0.95196,0.9033789999999999,0.99428
"Diane C. Millar, Janice C. Light, Ralf W. Schlosser",The Impact of Augmentative and Alternative Communication Intervention on the Speech Production of Individuals With Developmental Disabilities: A Research Review,2006,"Journal of Speech, Language, and Hearing Research",http://dx.doi.org/10.1044/1092-4388(2006/021),10.1044/1092-4388(2006/021),0.97828,0.983,0.976,0.9762,0.9987,0.93964,0.47692,0.48884,0.4994,0.4999,0.99866,0.98532,0.49746,0.98572,0.9528,0.95816,0.94272,0.97814,0.995,0.9961,0.48296,0.49996,0.5,0.98208,0.94674,0.46002,0.48984,0.99668,0.98934,0.2003,0.98912,0.7927507692307691,0.8323971428571427,0.96441,0.47492999999999996,0.99301,0.2003,0.8227266666666667,0.99904,0.99564,0.97934,0.45966,0.99624,0.2003,0.9968,0.9024630000000001,0.99424
"Arnold Schecter, Marian Pavuk, Olaf Päpke, John Jake Ryan, Linda Birnbaum, Robin Rosen",Polybrominated diphenyl ethers (PBDEs) in U.S. mothers' milk.,2003,Environmental Health Perspectives,http://dx.doi.org/10.1289/ehp.6466,10.1289/ehp.6466,0.9852,0.86304,0.98572,0.98828,0.49048,0.9798,0.47692,0.48884,0.4994,0.4999,0.48702,0.90096,0.49746,0.90108,0.9296,0.9327,0.39468,0.95404,0.481,0.49776,0.9673,0.49996,0.5,0.99064,0.94518,0.46002,0.48984,0.99764,0.99566,0.81118,0.484,0.6968384615384615,0.6702828571428572,0.96791,0.47492999999999996,0.99665,0.81118,0.6496866666666666,0.96476,0.88572,0.9814,0.45966,0.99844,0.81118,0.93806,0.902364,0.9942
"Philip Raskin, Elsie Allen, Priscilla Hollander, Andrew Lewin, Robert A. Gabbay, Peter Hu, Bruce Bode, Alan Garber",Initiating Insulin Therapy in Type 2 Diabetes,2005,Diabetes Care,http://dx.doi.org/10.2337/diacare.28.2.260,10.2337/diacare.28.2.260,0.98948,0.84012,0.99112,0.99156,0.49048,0.9914,0.47692,0.48884,0.4994,0.4999,0.99754,0.84948,0.49746,0.85664,0.84946,0.83378,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.95302,0.48984,0.99556,0.98852,0.87808,0.98334,0.7285276923076923,0.5753742857142858,0.47542,0.72143,0.99204,0.87808,0.6546866666666666,0.9874,0.75804,0.46408,0.947,0.9956,0.87808,0.96294,0.9022230000000001,0.99416
"Rebecca Callahan, Lindsey Wilkinson, Chandra Muller",Academic Achievement and Course Taking Among Language Minority Youth in U.S. Schools: Effects of ESL Placement,2010,Educational Evaluation and Policy Analysis,http://dx.doi.org/10.3102/0162373709359805,10.3102/0162373709359805,0.9474,0.93048,0.95594,0.92704,0.49048,0.83682,0.97598,0.98836,0.4994,0.4999,0.48702,0.94682,0.49746,0.91,0.8706,0.86796,0.80024,0.46874,0.481,0.49776,0.97216,0.49996,0.5,0.97606,0.9492,0.46002,0.48984,0.9578,0.9928,0.58038,0.484,0.7650538461538462,0.6412142857142857,0.9626300000000001,0.47492999999999996,0.9753000000000001,0.58038,0.6513066666666667,0.99704,0.84524,0.97802,0.45966,0.98578,0.58038,0.94596,0.901707,0.99412
"Bharat B. Aggarwal, Wei Yuan, Shiyou Li, Subash C. Gupta",Curcumin‐free turmeric exhibits anti‐inflammatory and anticancer activities: Identification of novel components of turmeric,2013,Molecular Nutrition &amp; Food Research,http://dx.doi.org/10.1002/mnfr.201200838,10.1002/mnfr.201200838,0.98704,0.98928,0.98804,0.98916,0.49048,0.9938,0.99496,0.99504,0.4994,0.4999,0.48702,0.99092,0.49746,0.99092,0.99072,0.99112,0.97536,0.99632,0.99984,0.99976,0.97564,0.49996,0.5,0.9834,0.96822,0.94808,0.99278,0.45314,0.48278,0.2003,0.484,0.8004907692307691,0.8504742857142856,0.9758100000000001,0.97043,0.46796,0.2003,0.8198,0.99952,0.99908,0.98694,0.98534,0.4492,0.2003,0.99552,0.9016069999999999,0.99408
"Karen L. Fingerman, Kyungmin Kim, Eden M. Davis, Frank F. Furstenberg, Kira S. Birditt, Steven H. Zarit",“I'll Give You the World”: Socioeconomic Differences in Parental Support of Adult Children,2015,Journal of Marriage and Family,http://dx.doi.org/10.1111/jomf.12204,10.1111/jomf.12204,0.9592,0.93056,0.95582,0.96408,0.49048,0.96854,0.47692,0.48884,0.4994,0.4999,0.48702,0.94958,0.49746,0.94962,0.91782,0.92534,0.91254,0.46874,0.481,0.49776,0.98786,0.49996,0.5,0.97642,0.96596,0.46002,0.48984,0.98852,0.48278,0.72846,0.484,0.7044784615384614,0.6722,0.97119,0.47492999999999996,0.7356499999999999,0.72846,0.65654,0.97124,0.89692,0.9834,0.45966,0.96808,0.72846,0.97458,0.9015780000000001,0.99404
"Jiyoung Park, David M. Euhus, Philipp E. Scherer",Paracrine and Endocrine Effects of Adipose Tissue on Cancer Development and Progression,2011,Endocrine Reviews,http://dx.doi.org/10.1210/er.2010-0030,10.1210/er.2010-0030,0.986,0.9589,0.98416,0.98354,0.49048,0.99704,0.47692,0.48884,0.4994,0.4999,0.48702,0.96854,0.49746,0.96848,0.92246,0.92938,0.39468,0.46874,0.481,0.49776,0.97312,0.49996,0.5,0.98938,0.95006,0.46002,0.48984,0.93104,0.48278,0.94292,0.98846,0.7154369230769231,0.59946,0.96972,0.47492999999999996,0.7069099999999999,0.94292,0.8197800000000001,0.98036,0.78366,0.98212,0.45966,0.91868,0.94292,0.99544,0.90151,0.994
"Rebecca S. Bigler, Lynn S. Liben",Developmental Intergroup Theory,2007,Current Directions in Psychological Science,http://dx.doi.org/10.1111/j.1467-8721.2007.00496.x,10.1111/j.1467-8721.2007.00496.x,0.99208,0.98992,0.99336,0.99052,0.98528,0.3452,0.47692,0.48884,0.4994,0.4999,0.9938,0.97712,0.49746,0.97716,0.89252,0.89114,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.98672,0.9628,0.46002,0.48984,0.98516,0.48278,0.79588,0.9741,0.7472984615384615,0.58972,0.9747600000000001,0.47492999999999996,0.73397,0.79588,0.6516066666666667,0.99212,0.77048,0.98584,0.45966,0.96662,0.79588,0.94738,0.9014829999999999,0.99396
"Bing Zhai, Cheng Wu, Linqi Wang, Matthew S. Sachs, Xiaorong Lin",The Antidepressant Sertraline Provides a Promising Therapeutic Option for Neurotropic Cryptococcal Infections,2012,Antimicrobial Agents and Chemotherapy,http://dx.doi.org/10.1128/aac.00212-12,10.1128/aac.00212-12,0.96752,0.90854,0.9649,0.96104,0.49048,0.99336,0.47692,0.48884,0.4994,0.4999,0.48702,0.9321,0.49746,0.9323,0.9491,0.95102,0.95448,0.95732,0.481,0.49776,0.98478,0.49996,0.5,0.47926,0.47158,0.94494,0.48984,0.93394,0.48278,0.75364,0.484,0.7024815384615384,0.7561257142857142,0.47542,0.71739,0.70836,0.75364,0.6555133333333333,0.96972,0.976,0.46408,0.94082,0.9212,0.75364,0.9698,0.901242,0.99392
"Rachel Pilla, Frederic P. Gaschen, James W. Barr, Erin Olson, Julia Honneffer, Blake C. Guard, Amanda B. Blake, Dean Villanueva, Mohammad R. Khattab, Mustafa K. AlShawaqfeh, Jonathan A. Lidbury, Jörg M. Steiner, Jan S. Suchodolski",Effects of metronidazole on the fecal microbiome and metabolome in healthy dogs,2020,Journal of Veterinary Internal Medicine,http://dx.doi.org/10.1111/jvim.15871,10.1111/jvim.15871,0.99162,0.99346,0.98952,0.98892,0.49048,0.9986,0.96756,0.48884,0.4994,0.4999,0.48702,0.99508,0.49746,0.99516,0.9573,0.96038,0.95084,0.99672,0.996,0.49776,0.48296,0.49996,0.5,0.9845,0.47158,0.46002,0.48984,0.99582,0.48278,0.82184,0.484,0.7608769230769231,0.8373142857142858,0.72804,0.47492999999999996,0.7393000000000001,0.82184,0.48824,0.99564,0.9964,0.95652,0.45966,0.9721,0.82184,0.46854,0.9008069999999999,0.99388
"Luis R. Gómez-Mejía, Katalin Takács Haynes, Manuel Núñez-Nickel, Kathyrn J. L. Jacobson, José Moyano-Fuentes",Socioemotional Wealth and Business Risks in Family-controlled Firms: Evidence from Spanish Olive Oil Mills,2007,Administrative Science Quarterly,http://dx.doi.org/10.2189/asqu.52.1.106,10.2189/asqu.52.1.106,0.9996,0.99884,0.9996,0.99972,0.9998,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.999,0.49746,0.99904,0.83972,0.82986,0.79628,0.46874,0.481,0.49776,0.96956,0.49996,0.5,0.47926,0.95658,0.46002,0.48984,0.99764,0.99516,0.81264,0.484,0.7146723076923076,0.6307942857142858,0.71792,0.47492999999999996,0.9964,0.81264,0.65044,0.97988,0.83088,0.93892,0.45966,0.99824,0.81264,0.9417,0.900427,0.99384
"Nikhil V. Dhurandhar, Diana Thomas",The Link Between Dietary Sugar Intake and Cardiovascular Disease Mortality,2015,JAMA,http://dx.doi.org/10.1001/jama.2014.18267,10.1001/jama.2014.18267,0.6246,0.8811,0.6572,0.4532,0.49048,0.8453,0.47692,0.48884,0.4994,0.4999,0.99312,0.91416,0.49746,0.91512,0.99724,0.99748,0.99744,0.99564,0.9998,0.99742,0.98786,0.49996,0.5,0.9876,0.95534,0.46002,0.48984,0.947,0.48278,0.99552,0.484,0.6624769230769231,0.8553657142857143,0.9714700000000001,0.47492999999999996,0.71489,0.99552,0.8230933333333333,0.9258,0.99984,0.98386,0.45966,0.93556,0.99552,0.99684,0.9004099999999999,0.9938
"L P Walsh, C McCormick, C Martin, D M Stocco",Roundup inhibits steroidogenesis by disrupting steroidogenic acute regulatory (StAR) protein expression.,2000,Environmental Health Perspectives,http://dx.doi.org/10.1289/ehp.00108769,10.1289/ehp.00108769,0.95256,0.85828,0.9616,0.96216,0.49048,0.93684,0.47692,0.48884,0.4994,0.4999,0.48702,0.90172,0.49746,0.90196,0.88408,0.88712,0.89084,0.95288,0.481,0.49776,0.48296,0.49996,0.5,0.95868,0.47158,0.46002,0.48984,0.9835,0.96618,0.79008,0.98912,0.6894292307692308,0.727982857142857,0.71513,0.47492999999999996,0.97484,0.79008,0.6566133333333334,0.95664,0.95976,0.93278,0.45966,0.98528,0.79008,0.97522,0.900333,0.99376
